CustomerID,FullName,Gender,Region,CustomerSegment,SignupDate
C10892,Bryan Zimmerman,Male,Midwest,Returning,2025-06-23
C10893,Carla Benton,Female,West,Returning,2024-10-05
C10894,Rachel Le,Female,West,Loyalty,2023-05-04
C10895,Beth Norman,Female,Southeast,Returning,2023-09-30
C10896,Stacey Wise,Female,Midwest,Returning,2022-10-15
C10897,Lindsay Nelson,Non-binary,Northeast,Loyalty,2022-12-05
C10898,Michelle Ray,Female,West,Returning,2022-12-24
C10899,Jordan Ward,Female,Online-only,Loyalty,2024-09-01
C10900,Keith Richardson,Male,Northeast,Returning,2023-09-10
C10901,Brian Berry,Male,Midwest,Returning,2025-07-24
C10902,Crystal Hicks,Female,Southeast,Returning,2022-11-06
C10903,Michelle Sanchez,Non-binary,Online-only,Loyalty,2024-07-22
C10904,Janet Hernandez,Female,Northeast,Returning,2026-05-24
C10905,Scott Tran,Male,Northeast,Loyalty,2026-04-29
C10906,Patrick Barnes,Male,Midwest,New,2023-12-16
C10907,Jason Cortez,Male,Northeast,Returning,2023-10-04
C10908,Blake Watson,Male,Online-only,Returning,2024-09-04
C10909,Stephanie White,Female,Northeast,Returning,2025-11-20
C10910,Vicki Finley,Female,Southeast,Loyalty,2022-12-12
C10911,John Campbell,Male,Northeast,Returning,2026-01-18
C10912,Garrett Tran,Male,Midwest,New,2022-09-14
C10913,Christina Elliott,Female,Northeast,Returning,2023-11-20
C10914,Marcus Marshall,Male,Midwest,Returning,2025-01-13
C10915,Johnny Barton,Male,Northeast,Returning,2023-06-15
C10916,Stephanie Hodges,Female,Online-only,Returning,2023-08-26
C10917,Aaron Ortiz,Male,Midwest,New,2023-08-09
C10918,Hannah Franco,Female,West,New,2026-03-06
C10919,Tiffany Smith,Female,Southeast,Returning,2025-04-19
C10920,Samuel Acosta,Male,West,Loyalty,2023-02-01
C10921,Joseph Allen,Male,West,Returning,2024-08-21
C10922,Amy Shea,Female,Midwest,New,2025-07-08
C10923,Brandon Morse,Male,Midwest,Returning,2026-04-05
C10924,Joseph Haynes,Male,Online-only,Returning,2024-02-28
C10925,William Miller,Male,Online-only,New,2023-01-20
C10926,Brandi Wilkins,Female,Northeast,New,2022-12-21
C10927,Keith Graham,Male,Southeast,Returning,2026-07-11
C10928,David Green,Male,Southeast,Returning,2023-12-06
C10929,Robert Haynes,Male,Midwest,Returning,2025-08-11
C10930,Louis Nelson,Non-binary,Southeast,Loyalty,2022-12-21
C10931,Christina Chan,Female,West,Returning,2025-01-03
C10932,Brittney Martin,Female,Northeast,Returning,2024-07-14
C10933,Jason Herrera,Male,West,Returning,2026-07-12
C10934,Christine Parker,Female,West,Loyalty,2023-09-24
C10935,Bryan Moore,Male,Midwest,New,2025-05-31
C10936,Ronald Terry,Male,West,New,2022-10-31
C10937,Sara Murphy,Female,Online-only,Loyalty,2023-01-14
C10938,David Kelly,Male,Southeast,Loyalty,2024-09-21
C10939,Michael Green,Male,Southeast,Returning,2026-08-19
C10940,Andre Sullivan,Male,Online-only,Loyalty,2024-06-24
C10941,Nicole Wright,Female,Midwest,New,2024-07-08
C10942,Robert Taylor,Male,Northeast,New,2022-09-20
C10943,Ronald Haas,Male,Midwest,Returning,2023-03-12
C10944,Madison Watson,Non-binary,West,Returning,2025-03-11
C10945,Matthew Aguilar,Male,Northeast,Returning,2023-09-15
C10946,Lisa Johnson,Non-binary,Northeast,New,2022-12-06
C10947,Stephanie Ramos,Female,Midwest,New,2023-03-10
C10948,Taylor Calderon,Male,Midwest,Returning,2023-12-31
C10949,Amanda Murray,Female,Southeast,Returning,2023-05-06
C10950,Kenneth Underwood,Male,Northeast,New,2024-04-01
C10951,Allen Vega,Male,Northeast,Returning,2023-05-13
C10952,Cindy Lopez,Female,Southeast,Returning,2023-10-16
C10953,Stephen Johnson,Male,Northeast,Returning,2025-02-22
C10954,Danielle Phillips,Female,Northeast,Loyalty,2024-04-26
C10955,Andrea Brown,Non-binary,Midwest,Loyalty,2023-10-16
C10956,Breanna Gonzalez,Female,Northeast,New,2026-03-17
C10957,Kelly Mccoy,Female,West,New,2025-11-17
C10958,Rebecca Mayo,Female,Southeast,Returning,2025-10-18
C10959,Michael Stephens,Non-binary,Northeast,Returning,2024-08-10
C10960,Roberta Shaw,Non-binary,West,Returning,2024-03-23
C10961,Hector Flores,Non-binary,Southeast,Returning,2023-07-19
C10962,Paula Osborne,Non-binary,Northeast,New,2022-11-27
C10963,Wendy Moreno,Female,Online-only,Returning,2025-09-26
C10964,Yvonne Dickson,Female,Southeast,Returning,2023-01-27
C10965,Mary Adams,Female,Online-only,New,2025-12-07
C10966,Sylvia Brown,Female,Midwest,Returning,2026-08-27
C10967,Daniel Bradford,Male,Northeast,Loyalty,2025-11-10
C10968,Heather Combs,Female,Midwest,Loyalty,2026-01-19
C10969,Christopher Watkins,Male,Southeast,New,2025-11-23
C10970,Melissa Sloan,Female,Southeast,New,2022-10-14
C10971,Mercedes Meza,Female,Northeast,Returning,2024-12-03
C10972,Kristine Lopez,Female,Northeast,Loyalty,2026-08-15
C10973,Sierra Vasquez,Female,Online-only,New,2023-11-28
C10974,John Davis,Male,Online-only,Loyalty,2023-08-08
C10975,Colleen Fox,Female,Southeast,Returning,2022-09-03
C10976,Tabitha Harris,Female,Southeast,Returning,2023-03-12
C10977,Michelle Sellers,Female,West,New,2026-01-17
C10978,Erica Johnson,Female,Midwest,Returning,2025-01-06
C10979,Thomas Schroeder,Male,West,Returning,2026-01-20
C10980,Scott Yu,Male,Northeast,Loyalty,2024-03-01
C10981,Teresa Foster,Female,Southeast,Returning,2023-01-28
C10982,Elizabeth Taylor,Female,Online-only,New,2023-04-20
C10983,Travis Conner,Male,West,Returning,2026-07-06
C10984,Marie Thompson,Female,Northeast,Loyalty,2026-07-18
C10985,Michael Mcfarland,Male,Midwest,New,2025-10-26
C10986,Daniel Chapman,Male,West,New,2023-05-17
C10987,Eric Barker,Male,Online-only,Returning,2023-03-07
C10988,Monica Rush,Female,Midwest,Returning,2026-06-19
C10989,Peter Gamble,Non-binary,Northeast,New,2026-07-13
C10990,Andrew Guzman,Male,Northeast,Returning,2026-05-09
C10991,Walter Walker,Male,West,New,2024-12-06
C10992,Taylor Taylor,Female,Southeast,Returning,2025-08-26
C10993,David Haas,Male,West,Returning,2023-05-06
C10994,Stacey Davis,Female,Midwest,New,2025-07-04
C10995,Mark Tanner,Male,Northeast,Loyalty,2024-06-16
C10996,Deborah Wright,Female,Northeast,New,2022-12-10
C10997,David Rodriguez,Male,Southeast,New,2022-09-04
C10998,Jasmin Oconnor,Female,Online-only,New,2026-07-18
C10999,Stacey Snyder,Female,Midwest,Loyalty,2024-03-08
C11000,Kimberly Garcia,Female,Northeast,Returning,2024-08-03
C11001,Michelle Curtis,Non-binary,Northeast,Loyalty,2025-06-02
C11002,Carla Jones,Female,Northeast,Returning,2026-01-19
C11003,Elizabeth Flores,Female,Southeast,New,2026-06-23
C11004,Angela Jackson,Female,Southeast,Loyalty,2024-03-04
C11005,Monique Payne,Female,Online-only,Loyalty,2026-04-06
C11006,Christopher Wheeler,Non-binary,West,New,2025-02-14
C11007,John Johnson,Male,Northeast,Loyalty,2026-06-09
C11008,Carmen Preston,Female,Northeast,Loyalty,2023-04-20
C11009,Brian Harris,Male,Northeast,Loyalty,2023-06-07
C11010,Melissa Bowen,Female,West,Loyalty,2025-08-03
C11011,Deborah Campbell,Female,Midwest,New,2023-08-15
C11012,Amber Armstrong,Female,Northeast,New,2026-01-11
C11013,Christian Ward,Male,West,New,2024-05-19
C11014,Elizabeth Stanley,Female,Northeast,Loyalty,2025-01-26
C11015,Christina Johnson,Female,Northeast,Returning,2023-05-10
C11016,Edgar Miller,Male,Midwest,Returning,2026-01-16
C11017,Eric Sanders,Male,Northeast,New,2024-08-17
C11018,Matthew Davis,Male,Southeast,Returning,2024-11-05
C11019,Cody Mcclure,Male,Northeast,Returning,2024-02-24
C11020,Jeremy Baker,Male,West,Returning,2024-07-12
C11021,Jeremy Adams,Non-binary,Midwest,New,2022-12-01
C11022,Paul Contreras,Male,Northeast,New,2023-01-06
C11023,Maurice Weaver,Non-binary,Southeast,Loyalty,2026-07-21
C11024,Brittany Spencer,Non-binary,West,Loyalty,2026-01-12
C11025,Sabrina Barnes,Female,Midwest,Loyalty,2024-10-23
C11026,Sharon Wells,Female,Online-only,Returning,2026-03-13
C11027,John Miller,Male,Southeast,New,2026-04-13
C11028,Jennifer Shaw,Non-binary,Northeast,Loyalty,2026-04-09
C11029,Rebecca Byrd,Female,Northeast,Loyalty,2025-02-24
C11030,David Todd,Non-binary,Southeast,Returning,2023-05-13
C11031,William Stanton,Male,Online-only,New,2025-11-26
C11032,Cameron Henderson,Male,Southeast,Loyalty,2026-08-15
C11033,Jessica Osborn,Female,West,Loyalty,2025-03-06
C11034,Mary Scott,Non-binary,West,Loyalty,2026-04-24
C11035,Suzanne Jones,Female,Online-only,Loyalty,2024-03-22
C11036,James Nguyen,Male,Northeast,Returning,2023-10-11
C11037,Judith Marks,Female,Online-only,New,2025-10-25
C11038,Lisa Mills,Female,Online-only,Returning,2024-05-07
C11039,Robert Hernandez,Non-binary,Online-only,Loyalty,2025-01-08
C11040,Peter Ayers,Male,Midwest,New,2026-05-15
C11041,Kristine Garcia,Female,Northeast,New,2023-10-25
C11042,Joseph Cooper,Male,Northeast,Returning,2024-04-24
C11043,Janet Washington,Female,Online-only,New,2025-02-08
C11044,Andrew Hill,Male,Southeast,New,2023-04-01
C11045,Lisa Steele,Female,Northeast,New,2022-10-29
C11046,Steve Rivera,Male,West,Loyalty,2023-08-15
C11047,Nichole Mccall,Female,Online-only,Returning,2026-04-04
C11048,Alejandro Roth,Male,Midwest,Returning,2023-11-19
C11049,Diana Vasquez,Female,Northeast,New,2025-06-15
C11050,Brett Melton,Male,West,Loyalty,2023-03-18
C11051,Valerie Ramos,Female,Northeast,Loyalty,2025-12-21
C11052,Joseph Butler,Non-binary,West,New,2025-04-02
C11053,Jacob Lewis,Non-binary,West,Returning,2025-12-18
C11054,Natalie Malone,Female,Northeast,Returning,2026-02-20
C11055,Lori Robertson,Non-binary,Southeast,Loyalty,2023-04-23
C11056,Larry Hunter,Non-binary,Northeast,Returning,2023-03-20
C11057,Melissa Suarez,Non-binary,Southeast,Returning,2022-10-15
C11058,Corey Whitaker,Male,Northeast,Returning,2026-01-06
C11059,David Bryant,Male,Southeast,Returning,2026-05-05
C11060,Michele Hill,Female,West,Returning,2025-12-18
C11061,Kathy Reid,Female,Midwest,New,2023-03-02
C11062,Andre Watson,Male,West,Returning,2025-01-17
C11063,Cassandra Harrell,Female,West,New,2025-01-06
C11064,Gregory Martin,Male,West,Loyalty,2026-03-31
C11065,Paul Barker,Male,Midwest,Returning,2023-10-24
C11066,Paul Martin,Non-binary,Southeast,Loyalty,2024-12-16
C11067,Tammie Vincent,Non-binary,West,Returning,2025-04-05
C11068,Michael Adams,Male,Midwest,Loyalty,2024-04-22
C11069,Alicia Deleon,Female,Southeast,Returning,2025-09-27
C11070,Alexa Buck,Female,Northeast,New,2025-04-05
C11071,Kyle Smith,Male,Northeast,New,2023-09-06
C11072,Renee Torres,Female,Southeast,Loyalty,2026-07-15
C11073,Marvin Coleman,Male,West,Returning,2024-03-05
C11074,Gregory King,Male,Midwest,Returning,2024-07-15
C11075,Megan Holloway,Female,Northeast,New,2024-04-04
C11076,Brian Hunt,Male,Southeast,Returning,2025-04-27
C11077,Megan Brooks,Non-binary,Southeast,Returning,2025-04-05
C11078,Lee Evans,Male,Northeast,Returning,2023-02-07
C11079,Caleb Mcneil,Non-binary,West,New,2025-03-26
C11080,Shannon Green,Female,Northeast,New,2025-07-07
C11081,Patricia Evans,Non-binary,Midwest,New,2023-04-09
C11082,Ralph Yoder,Male,Northeast,Returning,2025-11-21
C11083,Rebekah Greene,Female,Midwest,New,2025-04-24
C11084,Michael Griffith,Male,Midwest,Loyalty,2025-04-16
C11085,Yolanda Green,Female,Northeast,Returning,2024-05-06
C11086,James Johnson,Male,Southeast,Returning,2025-07-02
C11087,Kenneth Lee,Male,Midwest,New,2025-07-29
C11088,Daniel Nichols,Male,Southeast,Loyalty,2025-10-22
C11089,Rebecca Powers,Non-binary,Northeast,Loyalty,2024-09-12
C11090,Sarah Pittman,Female,Northeast,Returning,2026-03-05
C11091,Howard Davis,Non-binary,Southeast,Loyalty,2023-03-08
C11092,David Stokes,Male,Midwest,Loyalty,2025-09-20
C11093,Isaac Frazier,Non-binary,Southeast,Returning,2024-01-06
C11094,Brandon Kelly,Male,Midwest,New,2025-08-24
C11095,Elizabeth French,Female,Northeast,Loyalty,2023-12-30
C11096,Debbie Carter,Female,Midwest,Loyalty,2026-01-27
C11097,Thomas Delacruz,Non-binary,West,Returning,2025-01-02
C11098,Terry Jones,Female,Online-only,Returning,2026-03-24
C11099,Jonathan Dillon,Male,Online-only,Loyalty,2024-03-13
C11100,Edwin Brown,Male,Northeast,New,2026-02-01
C11101,Chad Gonzalez,Male,Northeast,Loyalty,2024-04-22
C11102,Keith Knox,Male,West,New,2024-07-02
C11103,Emily Baldwin,Female,Northeast,Returning,2025-10-14
C11104,Tony Welch,Non-binary,Southeast,New,2023-05-19
C11105,Mark Smith,Male,Online-only,New,2023-10-07
C11106,Kathleen Jackson,Non-binary,Midwest,Loyalty,2025-09-23
C11107,Katherine Gallagher,Female,Southeast,New,2023-01-09
C11108,Christina Schultz,Non-binary,Midwest,Loyalty,2024-04-13
C11109,Traci Reyes,Female,Online-only,Returning,2022-10-28
C11110,Christina Watson,Female,West,Loyalty,2022-09-23
C11111,Erica Whitaker,Female,Online-only,New,2023-06-08
C11112,Michael Sims,Male,Midwest,Returning,2023-09-01
C11113,Michael Cooper,Male,Southeast,New,2023-03-10
C11114,Patrick Chapman,Non-binary,West,Returning,2023-05-04
C11115,Rodney Evans,Male,Online-only,Returning,2023-11-01
C11116,Nicholas Carlson,Male,Northeast,Returning,2024-01-09
C11117,Stacy Cowan,Female,Online-only,New,2024-01-16
C11118,Stephanie Howard,Female,Southeast,Loyalty,2023-06-05
C11119,Tiffany Hull,Female,Online-only,New,2024-04-13
C11120,Crystal Acosta,Female,Online-only,Returning,2023-03-13
C11121,Morgan Lawrence,Female,Southeast,Returning,2023-05-07
C11122,Holly Santos,Female,Northeast,New,2022-10-27
C11123,Shawn Scott,Male,West,Loyalty,2024-10-22
C11124,Amber Vang,Female,West,Returning,2025-04-26
C11125,Matthew Smith,Male,Northeast,Returning,2025-06-06
C11126,Jason James,Male,Northeast,Loyalty,2024-11-10
C11127,Thomas Hernandez,Non-binary,Northeast,New,2025-06-13
C11128,Mark Turner,Male,West,New,2025-04-26
C11129,Matthew Nelson,Male,Northeast,Returning,2025-02-03
C11130,Chad Rivas,Male,Southeast,Loyalty,2023-02-03
C11131,Jennifer Wilson,Non-binary,Southeast,Loyalty,2023-02-16
C11132,Ashley Gonzalez,Female,Southeast,Returning,2023-06-21
C11133,Dennis Mills,Male,Northeast,Loyalty,2023-06-24
C11134,Jade Phillips,Non-binary,Midwest,Returning,2022-10-30
C11135,Kathleen Clark,Female,West,Returning,2026-05-27
C11136,Erin Smith,Female,Northeast,New,2025-05-10
C11137,Rebecca Conley,Non-binary,West,New,2025-05-06
C11138,Chase Davis,Male,West,Returning,2024-09-19
C11139,Misty Garcia,Female,West,Returning,2023-09-11
C11140,Crystal Hinton,Female,Midwest,New,2023-11-09
C11141,John Garcia,Male,Midwest,New,2023-05-16
C11142,Amanda Roberts,Female,Midwest,Loyalty,2025-11-16
C11143,Emily Rodgers,Female,Midwest,Returning,2023-01-19
C11144,Olivia Williams,Female,Midwest,New,2026-01-28
C11145,Mary Jackson,Female,West,Loyalty,2024-02-06
C11146,Jeffrey Howell,Male,Midwest,New,2026-03-08
C11147,Anna Briggs,Female,Midwest,Returning,2023-05-27
C11148,Jennifer Rivers,Female,Southeast,New,2023-10-04
C11149,Janice Jefferson,Female,Southeast,New,2025-11-13
C11150,Mariah Robles,Female,Online-only,New,2023-02-15
C11151,Melissa Brown,Female,Northeast,Returning,2026-06-10
C11152,Christopher Perry,Male,Online-only,Loyalty,2025-01-12
C11153,Leah Gregory,Non-binary,Southeast,Returning,2023-05-25
C11154,James Howard,Male,West,Returning,2022-10-15
C11155,Melinda Roberson,Female,Southeast,Returning,2026-07-25
C11156,Carlos Knapp,Male,West,Returning,2023-02-14
C11157,Robert Williams,Non-binary,West,Returning,2023-09-19
C11158,Ernest Bush,Male,West,Returning,2025-05-19
C11159,Randall Ray,Male,Online-only,Returning,2024-12-05
C11160,Tiffany Santiago,Non-binary,Southeast,New,2024-01-09
C11161,Alexandra Haynes,Non-binary,Northeast,New,2023-01-20
C11162,Matthew Wright,Male,West,Returning,2024-01-20
C11163,Erica Cruz,Non-binary,West,New,2026-01-09
C11164,Kristin Huerta,Female,West,New,2022-11-21
C11165,Mason Moore,Male,West,Returning,2026-01-24
C11166,Sarah Booth,Female,Southeast,Returning,2022-12-21
C11167,John Allen,Male,Online-only,Returning,2026-07-20
C11168,Brent Walker,Non-binary,Midwest,Returning,2025-03-30
C11169,Jamie Young,Male,Online-only,Returning,2024-07-04
C11170,Robert West,Male,Midwest,Returning,2026-02-04
C11171,Jeremy Wilson,Male,Northeast,New,2024-08-29
C11172,Matthew Garcia,Male,Online-only,Loyalty,2024-04-27
C11173,Justin Smith,Male,Northeast,Loyalty,2023-01-13
C11174,Larry Montgomery,Male,West,Returning,2023-11-21
C11175,Jordan Clark,Male,Southeast,New,2025-05-10
C11176,Trevor Cox,Male,Southeast,Loyalty,2022-11-21
C11177,Daniel Gibson,Male,Midwest,New,2024-11-28
C11178,Lisa Kennedy,Female,Northeast,Returning,2025-04-19
C11179,Mike Wilson,Male,Southeast,Loyalty,2025-09-15
C11180,Daniel Peterson,Male,Northeast,Returning,2025-12-27
C11181,Tracey Carter,Female,Online-only,Loyalty,2024-10-04
C11182,Jacqueline Williams,Non-binary,Northeast,Returning,2023-04-30
C11183,Charles Love,Male,Southeast,Loyalty,2025-07-22
C11184,Ashley Carr,Female,Northeast,Returning,2023-06-03
C11185,Sarah Long,Non-binary,Southeast,New,2024-07-01
C11186,Rachael Love,Female,Southeast,Returning,2023-02-07
C11187,Robert House,Non-binary,Midwest,Returning,2026-01-07
C11188,Kevin Barton,Male,Southeast,Loyalty,2024-06-21
C11189,Mary Blanchard,Female,West,New,2023-03-18
C11190,Jonathan Moreno,Male,Northeast,New,2022-11-12
C11191,Timothy Roberson,Male,Northeast,New,2024-08-08
C11192,William Morse,Non-binary,Northeast,Returning,2023-05-19
C11193,Laura Cross,Female,Southeast,Returning,2023-03-09
C11194,Paul Burke,Non-binary,West,Returning,2026-03-14
C11195,Kathy Cruz,Female,West,Returning,2026-08-03
C11196,Sydney Farmer,Female,Northeast,New,2023-10-07
C11197,Victor Waller,Male,Southeast,Returning,2024-06-25
C11198,Casey Gutierrez,Male,West,New,2025-06-21
C11199,Nicole Evans,Female,Southeast,Returning,2025-06-23
C11200,Michelle Joseph,Non-binary,Southeast,Returning,2026-05-30
C11201,Mark Harris,Male,Southeast,Loyalty,2025-03-02
C11202,Kelly Reed,Non-binary,West,New,2025-05-11
C11203,Vicki Santos,Female,West,Returning,2026-07-03
C11204,William Benson,Non-binary,Northeast,New,2023-12-17
C11205,Darrell Bell,Non-binary,Online-only,Returning,2024-08-04
C11206,Kenneth Contreras,Male,Southeast,New,2024-05-04
C11207,Paul Skinner,Male,Online-only,Returning,2023-10-25
C11208,Ryan Stokes,Male,Southeast,New,2024-10-05
C11209,Allison Thomas,Female,Online-only,Loyalty,2025-05-08
C11210,Curtis Christensen,Male,Northeast,New,2023-04-25
C11211,Justin King,Non-binary,Northeast,Returning,2026-01-10
C11212,Melissa Phillips,Female,West,Returning,2025-09-07
C11213,Amanda Cervantes,Female,Southeast,New,2023-01-30
C11214,Sean Stevenson,Male,Online-only,Loyalty,2026-02-16
C11215,Natalie Hoffman,Female,West,Returning,2023-08-15
C11216,Rachel Lindsey,Female,Northeast,Loyalty,2023-10-27
C11217,Mary House,Female,Northeast,New,2024-03-21
C11218,Tyler Daugherty,Male,Southeast,Loyalty,2023-12-03
C11219,Andrea Smith,Non-binary,Southeast,Returning,2023-09-04
C11220,Lisa Norman,Female,West,New,2026-02-24
C11221,Ronald Pruitt,Male,Southeast,Returning,2025-06-27
C11222,Matthew Fischer,Male,West,Returning,2024-11-09
C11223,Larry Parsons,Male,West,Loyalty,2026-07-11
C11224,Elizabeth Thompson,Female,Northeast,Returning,2025-05-26
C11225,Cody Thompson,Male,Northeast,Loyalty,2024-09-22
C11226,James Patterson,Male,West,Returning,2024-11-23
C11227,Carlos Silva,Male,West,Loyalty,2023-09-10
C11228,Mark Mckinney,Non-binary,Northeast,Returning,2023-04-17
C11229,Christian Morris,Male,Midwest,Returning,2022-11-16
C11230,Timothy Gilbert,Male,Midwest,New,2025-04-26
C11231,Katherine Armstrong,Female,Northeast,Loyalty,2024-02-07
C11232,Kristen Stewart,Non-binary,West,Returning,2023-07-21
C11233,Ivan Jones,Non-binary,Southeast,Loyalty,2024-09-09
C11234,Jennifer Herrera,Female,Midwest,Returning,2023-01-15
C11235,Jeffrey Lewis,Non-binary,Northeast,Returning,2023-12-31
C11236,Isaac Robinson,Male,Midwest,Returning,2025-09-05
C11237,Joseph Barajas,Male,Northeast,Loyalty,2025-12-18
C11238,Tina Smith,Non-binary,Northeast,Returning,2025-05-06
C11239,Jeremy Conway,Male,Midwest,Returning,2025-02-15
C11240,Marc Haley,Male,Online-only,New,2025-05-26
C11241,Frank Moon,Male,Southeast,Returning,2026-06-13
C11242,Janice Fernandez,Female,Northeast,New,2023-10-20
C11243,Thomas Short,Male,Southeast,New,2024-03-03
C11244,Robert Griffin,Male,Midwest,Returning,2022-11-06
C11245,Stephanie Lee,Female,Online-only,Returning,2024-09-22
C11246,Tiffany Jackson,Female,Online-only,Returning,2026-06-30
C11247,Kimberly Smith,Female,Northeast,Returning,2022-12-07
C11248,Ellen Ayala,Non-binary,Midwest,Loyalty,2026-02-16
C11249,Roger Garcia,Non-binary,Online-only,Returning,2024-10-27
C11250,Jacqueline Cherry,Non-binary,Midwest,Returning,2025-10-08
C11251,Matthew Case,Male,Online-only,Returning,2025-08-28
C11252,Brittany Stevens,Female,West,Loyalty,2023-12-31
C11253,Anita Brown,Female,Midwest,Returning,2025-11-05
C11254,Justin Andrews,Male,West,Returning,2023-08-01
C11255,David Hughes,Male,Northeast,Loyalty,2025-03-11
C11256,Jeffrey Smith,Male,Northeast,Returning,2025-05-13
C11257,Kimberly May,Female,Midwest,Returning,2025-02-21
C11258,Nicole Richards,Female,Northeast,New,2025-06-22
C11259,Benjamin Reilly,Male,West,Returning,2023-02-04
C11260,Richard Turner,Male,Northeast,Returning,2023-01-07
C11261,Preston Kim,Male,Northeast,Loyalty,2024-04-01
C11262,Matthew Wells,Male,Midwest,Loyalty,2024-10-20
C11263,Brandy Myers,Female,Northeast,Returning,2025-11-10
C11264,Amy Choi,Non-binary,Northeast,Loyalty,2023-04-01
C11265,Michael Sloan,Male,West,Loyalty,2025-11-06
C11266,Nicholas Brooks,Male,Online-only,New,2026-06-20
C11267,Kristen Peters,Female,Midwest,Returning,2023-03-01
C11268,Adam Carlson,Non-binary,Midwest,Returning,2024-10-26
C11269,Travis Torres,Male,West,New,2025-08-30
C11270,Steven Cooper,Male,Northeast,Returning,2024-04-27
C11271,Debbie Hunt,Non-binary,Online-only,Returning,2023-04-25
C11272,Daniel Davenport,Male,Southeast,Returning,2023-06-13
C11273,Christopher Marsh,Male,Southeast,Loyalty,2026-01-29
C11274,Sarah Randolph,Female,Midwest,New,2026-08-24
C11275,Joel Dunn,Male,Midwest,Loyalty,2023-11-01
C11276,Carlos Garcia,Non-binary,Southeast,Returning,2025-07-28
C11277,Katelyn Rivera,Female,West,Loyalty,2023-03-09
C11278,Matthew Garcia,Male,Northeast,Returning,2025-02-23
C11279,Stephanie Stewart,Female,West,Loyalty,2024-06-21
C11280,Luis Torres,Male,Online-only,Returning,2025-01-02
C11281,Keith Diaz,Male,Midwest,Returning,2023-12-08
C11282,Jessica Smith,Female,West,Loyalty,2023-08-28
C11283,Jeffrey Singh,Non-binary,Midwest,Returning,2024-05-31
C11284,Ryan Taylor,Male,West,Loyalty,2025-08-08
C11285,Natalie Ford,Non-binary,Southeast,Loyalty,2024-02-08
C11286,Elizabeth Arnold,Female,Midwest,New,2023-05-17
C11287,Lawrence Wilkinson,Male,Northeast,New,2026-02-07
C11288,Brenda Ryan,Female,West,New,2023-09-22
C11289,Stacey Jones,Female,West,New,2022-12-22
C11290,Alicia Hunter,Female,West,Returning,2022-10-18
C11291,Bonnie Sullivan,Non-binary,Northeast,Loyalty,2025-01-11
C11292,Susan Arnold,Female,West,Returning,2024-11-04
C11293,Yolanda Kennedy,Non-binary,Online-only,Returning,2025-10-08
C11294,Michael Walker,Non-binary,Southeast,Returning,2025-10-04
C11295,Morgan Carter,Female,West,New,2024-07-12
C11296,Jordan Sanders,Male,Southeast,Loyalty,2024-09-05
C11297,Mary Charles,Female,Online-only,New,2025-11-23
C11298,Lisa Martin,Female,Northeast,Loyalty,2024-09-22
C11299,Jeremy White,Male,West,Loyalty,2026-06-19
C11300,Mary Faulkner,Female,West,Returning,2025-08-12
C11301,Timothy Howard,Non-binary,Northeast,Returning,2023-07-19
C11302,John Brown,Male,Southeast,New,2024-02-24
C11303,Amanda Clark,Female,Northeast,New,2026-04-20
C11304,Michael Harrison,Non-binary,Northeast,New,2024-06-27
C11305,Amber Hooper,Female,Midwest,New,2023-12-20
C11306,Jane Boyd,Non-binary,West,New,2025-12-27
C11307,Ruben Baker,Male,West,New,2024-11-05
C11308,Christopher Valdez,Male,Online-only,Returning,2024-02-18
C11309,Denise Houston,Non-binary,West,Returning,2024-09-26
C11310,Nicholas Solomon,Non-binary,Midwest,New,2024-09-25
C11311,Heather Parrish,Female,Midwest,Loyalty,2024-08-13
C11312,Timothy Munoz,Non-binary,Northeast,Returning,2024-09-04
C11313,Charles Martin,Male,Midwest,Returning,2022-12-24
C11314,Maria Lewis,Female,Southeast,New,2023-06-02
C11315,Heidi Love,Female,Southeast,Returning,2023-02-22
C11316,Jerry Shepherd,Non-binary,Midwest,Loyalty,2025-07-20
C11317,Karen Mendoza,Female,Northeast,Returning,2023-07-07
C11318,Christopher Whitaker,Male,Online-only,Returning,2022-10-05
C11319,Bradley Berry,Non-binary,Southeast,New,2023-04-26
C11320,Lori Williams,Female,Southeast,Loyalty,2024-12-16
C11321,Amy Scott,Female,Southeast,Returning,2023-05-23
C11322,Tina Greene,Female,Northeast,Returning,2024-12-03
C11323,Alicia Ball,Female,Midwest,Returning,2025-04-26
C11324,Drew Miller,Male,Northeast,Loyalty,2024-06-19
C11325,Willie Dillon,Male,Southeast,New,2023-05-10
C11326,Sandra Burke,Female,Northeast,Loyalty,2025-11-06
C11327,Lori White,Non-binary,Midwest,Returning,2025-04-23
C11328,Dennis Ramsey,Male,West,Loyalty,2024-01-16
C11329,Jesse Garza,Male,West,New,2023-08-04
C11330,James Rodriguez,Male,West,Loyalty,2023-06-25
C11331,Scott Gordon,Male,Northeast,Returning,2024-05-07
C11332,Brittany Davis,Female,Northeast,New,2024-07-28
C11333,Lisa Williams,Female,Midwest,Returning,2025-10-21
C11334,Jonathan Wilson,Male,Online-only,Returning,2024-08-07
C11335,Carlos Munoz,Male,West,Returning,2025-12-24
C11336,Stephanie Hampton,Female,Southeast,New,2025-04-07
C11337,Kelly Wood,Female,West,Returning,2022-11-05
C11338,Alyssa Perez,Non-binary,Northeast,Loyalty,2025-11-17
C11339,Rachel James,Female,Online-only,New,2025-01-10
